ALIGNMNT,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,CITY,COUNTY,C_M_ZONE,DAY,DAY_WEEK,DRUNK_DR,FATALS,FUNC_SYS,HARM_EV,HIT_RUN,HOSP_HR,HOSP_MN,HOUR,LATITUDE,LGT_COND,LONGITUD,MAN_COLL,MILEPT,MINUTE,MONTH,NHS,NOT_HOUR,NOT_MIN,NO_LANES,PAVE_TYP,PEDS,PERMVIT,PERNOTMVIT,PERSONS,PROFILE,PVH_INVL,RAIL,RD_OWNER,RELJCT1,RELJCT2,REL_JUNC,REL_ROAD,ROAD_FNC,ROUTE,RUR_URB,SCH_BUS,SP_JUR,SP_LIMIT,STATE,ST_CASE,SUR_COND,TRAF_FLO,TRA_CONT,TWAY_ID,TWAY_ID2,TYP_INT,T_CONT_F,VE_FORMS,VE_TOTAL,WEATHER,WEATHER1,WEATHER2,WRK_ZONE,YEAR,latitude,longitud
,16,22,0,0,0,0,75,,11,7,0,1,5.0,12,,16,58,16,31.04170278,1,-83.33200000000001,6,10.0,14,7,0,16,14,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,2.0,,1,,4,1.0,0,0,,13,130671,,,,CR-249 / VAL DEL RD,FELLOWSHIP RD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,97,,11,7,2,1,3.0,12,,99,99,4,33.78143611,2,-84.7481,6,135.0,53,7,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,3,2.0,0,0,,13,130672,,,,SR-92,MARONEY MILL RD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,22,31,0,0,0,0,103,,11,7,1,1,6.0,43,,23,12,22,32.44615,3,-81.3559,0,56.0,20,7,0,22,22,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,13,130673,,,,CR-58 / OLD DIXIE HWY,SILVER HILL CH RD,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,99,99,0,0,0,3360,151,,11,7,1,1,1.0,12,,99,99,0,33.48226389,2,-84.2159,1,46.0,35,7,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,1.0,3.0,,1,,1,2.0,0,0,,13,130674,,,,I-75,CR-824 / JODECO RD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,213,,11,7,1,1,6.0,34,,88,88,14,34.80325,1,-84.7044,0,102.0,51,7,0,99,98,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,13,130675,,,,CR-301 /HOLLY CRK COOL SPGS RD,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,19,21,0,0,0,0,115,,12,1,0,1,3.0,59,,88,88,19,34.17119444,1,-85.2093,0,52.0,18,7,1,19,17,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,2,2.0,0,0,,13,130676,,,,US-27 / SR-1,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,157,,12,1,0,1,1.0,24,,88,88,3,34.13490833,2,-83.6752,0,11.0,12,7,1,99,98,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,1,2.0,0,0,,13,130677,,,,I-85,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,295,,12,1,0,1,4.0,12,,88,88,15,34.90409722,1,-85.3162,6,4.0,45,7,0,99,98,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,2.0,,1,,4,2.0,0,0,,13,130678,,,,CR-705 / MISSION RIDGE RD,ROLLING DR,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,280,121,,13,2,0,1,2.0,25,,99,99,8,33.88097778,1,-84.365,0,37.0,23,7,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,3,,3,2.0,0,0,,13,130679,,,,SR-400,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,77,,14,3,1,1,6.0,32,,88,88,20,33.40536667,1,-84.8343,0,63.0,8,7,0,99,98,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,2,2.0,0,0,,13,130680,,,,US-27 AL / SR-16,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,101,,14,3,0,1,4.0,12,,88,88,12,30.6795,1,-83.0268,2,39.0,25,7,0,99,98,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,13,130681,,,,US-129 / SR-11,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,14,46,0,0,0,0,135,,14,3,0,1,4.0,12,,15,3,14,33.86841111,1,-83.9843,6,10.0,38,7,0,14,38,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,3,2.0,0,0,,13,130682,,,,SR-84 / GRAYSON PKWY,RIDGEDALE DR,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,17,12,0,0,0,0,135,,14,3,0,1,1.0,12,,88,88,17,34.00463056,1,-84.072,7,121.0,2,7,1,17,2,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130683,,,,I-85,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,22,32,0,0,0,5680,185,,14,3,0,1,3.0,9,,88,88,22,30.79121389,3,-83.2717,0,15.0,28,7,1,22,28,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,3.0,,1,,4,2.0,0,0,,13,130684,,,,CR-1273 / MADISON HWY,WINSTON AVE,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,15,11,0,0,0,0,303,,14,3,0,1,4.0,12,,15,48,14,32.87078333,1,-82.779,6,69.0,45,7,0,14,50,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,13,130685,,,,SR-15,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,15,30,14,0,0,310,245,,15,4,0,1,1.0,12,,16,14,15,33.49086667,1,-82.0942,1,13.0,12,7,1,15,12,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130686,,,,I-20,,1.0,,4,4.0,1,1.0,0.0,0.0,2015,,
,6,10,0,0,0,850,131,,9,5,0,1,3.0,12,,6,46,5,30.87229444,2,-84.0915,1,185.0,59,4,0,6,3,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,13,130688,,,,US-84(SR38),,1.0,,2,2.0,5,5.0,0.0,0.0,2015,,
,99,99,0,0,0,0,313,,15,4,0,1,1.0,1,,99,99,16,34.75104444,1,-85.0023,0,91.0,23,7,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130689,,,,I-75,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,23,42,0,0,0,5470,189,,16,5,0,1,7.0,5,,88,88,23,33.47498889,2,-82.46700000000001,0,7.0,34,7,0,23,32,,,0,4.0,0.0,4,,0.0,0000000,4.0,0.0,1.0,,1,,6,1.0,0,0,,13,130690,,,,WISHAM ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,47,,17,6,0,1,7.0,12,,99,99,17,34.89696667,1,-85.027,8,25.0,45,7,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,13,130691,,,,CR-TUNNELL HILL-VARNELL ROAD,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,12,48,0,0,0,2740,223,,17,6,0,1,4.0,12,,99,99,12,33.855825,1,-84.7668,6,14.0,45,7,0,12,45,,,0,4.0,0.0,4,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,13,130692,,,,BILL CARRUTH HIGHWAY,LAIRD ROAD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,1500,223,,17,6,0,1,7.0,42,,99,99,20,33.89590278,1,-84.8349,0,3.0,16,7,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,6,1.0,0,0,,13,130693,,,,OLD VILLA RICA ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,3390,21,,18,7,0,1,6.0,33,,88,88,19,32.74416667,1,-83.7228,0,39.0,2,7,0,99,98,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,3.0,,4,,6,2.0,0,0,,13,130694,,,,STATION PARKWAY,HARTLEY BRIDGE ROAD,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,9,57,0,0,0,90,95,,18,7,0,1,4.0,42,,10,20,9,31.59573056,1,-84.1625,0,3.0,53,7,0,9,54,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,3.0,,4,,6,2.0,0,0,,13,130695,,,,PALMYRA ROAD,7TH AVENUE,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,11,57,0,0,0,3100,135,,18,7,0,1,4.0,12,,12,24,11,33.93460278,1,-83.9982,2,11.0,52,7,0,11,52,,,0,3.0,0.0,3,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,13,130696,,,,FIVE FORKS TRICKUM ROAD,LONGLEAF DRIVE,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,280,121,,19,1,0,1,4.0,8,,88,88,0,33.68123889,3,-84.4051,0,24.0,55,7,0,99,98,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,13,130697,,,,CLEVELAND AVE,DEARWOOD DR,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,211,,19,1,0,1,3.0,12,,99,99,12,33.50006667,1,-83.4396,2,27.0,25,7,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,13,130698,,,,SR-24,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,18,9,0,0,0,0,51,,20,2,0,1,5.0,12,,18,46,17,32.03275833,1,-81.3241,6,39.0,51,7,0,17,55,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,8.0,,1,,4,1.0,0,0,,13,130699,,,,CR-FORT ARGYLE ROAD,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,22,52,0,0,0,280,121,,20,2,0,1,1.0,12,,23,16,22,33.7615,3,-84.4863,1,33.0,45,7,1,22,47,,,0,7.0,0.0,7,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130700,,,,I-20,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,23,43,0,0,0,970,45,,21,3,0,1,6.0,9,,23,59,23,33.59305556,2,-85.0879,0,8.0,41,7,0,23,40,,,1,2.0,1.0,2,,0.0,0000000,4.0,0.0,8.0,,1,,6,2.0,0,0,,13,130701,,,,KINGSBRIDGE ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,4,24,0,0,0,1610,89,,21,3,1,1,3.0,42,,4,52,4,33.82009167,3,-84.304,0,174.0,16,7,0,4,19,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,13,130702,,,,CLAIRMONT ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,21,39,0,0,0,120,121,,21,3,0,1,4.0,12,,22,10,21,34.03154444,2,-84.2901,2,2.0,30,7,0,21,34,,,0,4.0,0.0,4,,0.0,0000000,4.0,0.0,1.0,,1,,6,2.0,0,0,,13,130703,,,,OLD ALABAMA ROAD,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,22,8,0,0,0,1080,213,,21,3,1,1,4.0,12,,23,13,21,34.60875,2,-84.713,1,7.0,57,7,0,21,55,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,13,130704,,,,SR-61,HIAWASSEE ROAD,2.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,22,6,0,0,0,4910,51,,22,4,0,1,7.0,12,,22,36,22,31.98911944,3,-81.0705,1,39.0,5,7,0,22,4,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,13,130705,,,,NORWOOD AVENUE,NORWOOD PLACE,3.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,99,98,0,0,0,0,97,,22,4,0,1,3.0,12,,88,88,7,33.78294444,1,-84.6094,1,29.0,19,7,1,99,98,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,3.0,,1,,3,2.0,0,0,,13,130706,,,,SR-6,OAKRIDGE DRIVE,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,280,121,,23,5,0,1,1.0,12,,88,88,11,33.76604444,1,-84.501,1,23.0,14,7,1,99,98,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130707,,,,I-20,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,1150,137,,23,5,1,1,7.0,12,,88,88,20,34.64301389,1,-83.5402,6,5.0,19,7,0,99,98,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,3.0,,1,,6,1.0,0,0,,13,130708,,,,SUTTON MILL ROAD,COUNTRY CREEK DRIVE,3.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,14,38,0,0,0,760,127,,24,6,0,1,3.0,9,,88,88,14,31.17170833,1,-81.4302,0,14.0,35,7,1,14,33,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,1.0,,1,,6,1.0,0,0,,13,130709,,,,FJ TORRAS CAUSEWAY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,23,20,0,0,0,0,237,,24,6,0,1,7.0,1,,0,8,22,33.21773611,2,-83.3955,0,9.0,46,7,0,23,1,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,3.0,,1,,4,1.0,0,0,,13,130710,,,,CR-LITTLE RIVER TRAIL,N. LITTLE RIVER RUN,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,6,11,0,0,0,0,297,,24,6,1,1,4.0,12,,7,2,6,33.72783056,2,-83.6953,1,65.0,0,7,0,6,2,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,13,130711,,,,SR-11,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,270,59,,25,7,0,1,6.0,8,,88,88,3,33.92142778,2,-83.3264,0,10.0,0,7,0,99,98,,,1,3.0,1.0,3,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,13,130712,,,,CEDAR SHOALS DRIVE,E. PACES DRIVE,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,2,54,3,0,0,0,151,,25,7,1,1,1.0,12,,88,88,2,33.43944167,2,-84.1929,1,98.0,47,7,1,2,49,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,1,1.0,0,0,,13,130713,,,,I-75,,1.0,,2,2.0,1,1.0,0.0,1.0,2015,,
,22,13,0,0,0,0,171,,25,7,1,1,7.0,12,,22,47,21,33.15471667,1,-84.0974,2,22.0,53,7,0,21,51,,,0,8.0,0.0,8,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,13,130714,,,,CR-HIGH FALLS PARK ROAD,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,7,4,0,0,0,1780,175,,25,7,1,2,7.0,34,,88,88,7,32.52293611,2,-82.9342,0,6.0,0,7,0,7,1,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,13,130715,,,,ACADEMY AVENUE,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,269,,25,7,0,1,3.0,35,,99,99,15,32.56975556,1,-84.2828,0,147.0,58,7,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,13,130716,,,,SR-96,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,5,48,0,0,0,0,273,,25,7,0,1,3.0,42,,6,37,5,31.77054444,2,-84.5596,0,29.0,36,7,1,5,35,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,13,130717,,,,SR-50,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,5730,45,,26,1,0,1,4.0,8,,88,88,21,33.73171389,2,-84.9389,0,5.0,45,7,0,99,98,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,13,130718,,,,SR-101,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,22,49,0,0,0,0,63,,26,1,0,1,1.0,12,,23,37,22,33.55574167,2,-84.3023,6,9.0,42,7,1,22,43,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130719,,,,I-75,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,5070,67,,26,1,0,1,7.0,8,,88,88,13,33.89453056,1,-84.5385,0,19.0,48,7,0,99,98,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,13,130720,,,,WINDY HILL ROAD,S. COBB DRIVE,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,5640,121,,26,1,1,1,3.0,12,,99,99,3,33.61918611,2,-84.5499,2,115.0,20,7,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,13,130721,,,,SR-14(ALT),,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,98,19,0,0,800,135,,26,1,0,1,4.0,8,,88,88,0,34.06547778,2,-83.9497,0,22.0,46,7,0,99,98,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,3.0,,1,,3,2.0,0,0,,13,130722,,,,SR-324,CAMP BRANCH ROAD,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,5800,301,,26,1,0,3,1.0,42,,88,88,11,33.49815556,1,-82.8096,0,3.0,18,7,1,99,98,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,4,,1,1.0,0,0,,13,130723,,,,I-20,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,163,,28,3,0,1,4.0,42,,88,88,7,33.24616111,1,-82.3871,0,49.0,49,7,0,99,98,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,13,130724,,,,SR-47,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,45,0,0,0,0,179,,28,3,0,1,4.0,12,,17,13,16,31.76817778,1,-81.6321,1,120.0,36,7,0,16,37,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,3.0,,1,,3,2.0,0,0,,13,130725,,,,SR-119,ARNOLD DRIVE,2.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,23,10,0,0,0,970,45,,29,4,1,1,6.0,8,,23,27,22,33.57614722,2,-85.0568,0,6.0,58,7,0,22,58,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,1.0,,1,,6,2.0,0,0,,13,130726,,,,NEWNAN ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,49,0,0,0,5310,107,,29,4,1,1,4.0,33,,21,2,20,32.58550278,3,-82.3435,0,2.0,46,7,0,20,46,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,13,130727,,,,OLD NUNEZ ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,18,15,0,0,0,2730,179,,29,4,0,1,3.0,12,,18,33,18,31.85125833,1,-81.5835,2,71.0,9,7,1,18,10,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,13,130728,,,,SR-38,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,16,33,0,0,0,310,245,,29,4,1,1,4.0,12,,17,15,16,33.312925,1,-81.954,7,52.0,15,7,0,16,17,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,13,130729,,,,SR-56,,1.0,,5,5.0,1,1.0,0.0,1.0,2015,,
,14,5,0,0,0,0,67,,30,5,0,1,4.0,42,,14,33,13,33.90249444,1,-84.675,0,28.0,57,7,0,13,59,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,3,2.0,0,0,,13,130730,,,,SR-360,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,560,111,,30,5,0,1,7.0,12,,99,99,21,34.84241389,2,-84.3418,1,12.0,26,7,0,99,99,,,0,6.0,0.0,6,,0.0,0000000,4.0,0.0,1.0,,1,,6,1.0,0,0,,13,130731,,,,BALLEWTOWN ROAD,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,77,,31,6,1,1,7.0,42,,88,88,6,33.25590833,2,-84.8394,0,10.0,5,7,0,99,98,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,13,130732,,,,CR-WEST GRANTVILLE ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,7,7,0,0,0,0,145,,31,6,0,1,5.0,32,,88,88,6,32.66623889,4,-84.8729,0,112.0,46,7,0,6,49,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,13,130733,,,,SR-315,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,167,,31,6,0,1,4.0,42,,88,88,8,32.69216944,1,-82.5083,0,258.0,10,7,0,99,98,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,13,130734,,,,SR-57,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,289,,31,6,0,1,3.0,42,,88,88,14,32.57099722,1,-83.4078,0,79.0,59,7,1,99,98,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,13,130735,,,,SR-96,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,19,12,0,0,0,5980,13,,10,4,0,1,4.0,42,,19,52,19,33.96553056,1,-83.7179,0,49.0,9,6,0,19,9,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,4,,3,2.0,0,0,,13,130736,,,,SR-11,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,5680,185,,15,4,0,1,3.0,12,,99,99,11,30.83425,1,-83.3125,2,8.0,34,7,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,3,2.0,0,0,,13,130737,,,,SR-133,LANKFORD DR,3.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,99,99,27,0,0,0,15,,24,6,0,1,4.0,12,,99,99,16,34.27080278,1,-84.7513,1,167.0,38,7,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,13,130738,,,,US-411 / SR-61,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,9997,53,,28,3,0,1,3.0,24,,99,99,19,32.34286944,1,-84.825,0,69.0,0,7,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,3,,2,1.0,0,2,,13,130739,,,,US-27(SR1),,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,12,23,0,0,0,90,95,,1,7,0,1,4.0,32,,88,88,12,31.59020278,1,-84.1561,0,159.0,17,8,1,12,17,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,5,,3,2.0,0,0,,13,130740,,,,SR-133,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,15,50,0,0,0,0,181,,1,7,0,1,4.0,12,,16,24,15,33.706625,1,-82.3462,6,154.0,38,8,0,15,41,,,0,6.0,0.0,6,,0.0,0000000,1.0,0.0,8.0,,1,,3,1.0,0,0,,13,130741,,,,SR-47,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,10,33,0,0,0,0,237,,1,7,0,1,3.0,12,,11,53,10,33.20094722,1,-83.2955,6,7.0,23,8,1,10,24,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,13,130742,,,,US-441 / SR-24,JACKSON RD,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,3,57,0,0,0,0,73,,2,1,0,2,4.0,3,,88,88,3,33.64129444,2,-82.3071,0,43.0,49,8,0,3,51,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,5,,3,1.0,0,0,,13,130743,,,,SR-47,,1.0,,1,1.0,1,1.0,0.0,1.0,2015,,
,1,38,0,0,0,0,89,,2,1,0,1,5.0,33,,2,6,1,33.733075,3,-84.1815,0,0.0,26,8,0,1,28,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,2.0,0,0,,13,130744,,,,CR-700 / YOUNG RD,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,3,32,0,0,0,1770,97,,2,1,2,1,1.0,12,,4,8,3,33.75390556,2,-84.7069,1,125.0,24,8,1,3,25,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130745,,,,I-20,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,233,,2,1,0,2,3.0,12,,99,99,8,33.97526667,1,-85.0052,6,271.0,2,8,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,2,1.0,0,0,,13,130746,,,,US-278 / SR-6,OLD ATLANTA HWY,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,19,46,0,0,0,0,5,,4,3,0,1,4.0,12,,20,8,19,31.54463889,2,-82.3845,2,129.0,39,8,1,19,42,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,13,130747,,,,SR-32,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,14,8,0,0,0,0,27,,4,3,0,1,4.0,12,,14,40,13,31.00133611,1,-83.5743,6,101.0,54,8,0,13,56,,,0,2.0,0.0,2,,1.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,13,130748,,,,SR-122,SR-333,2.0,,2,3.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,0,51,,4,3,0,1,1.0,12,,88,88,8,32.08093889,1,-81.2719,1,51.0,0,8,1,99,98,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130749,,,,I-16,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,21,50,0,0,0,280,121,,4,3,0,1,1.0,1,,22,19,21,33.69685556,3,-84.405,0,35.0,45,8,1,21,45,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,13,130750,,,,I-75,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,5,55,0,0,0,3440,67,,6,5,0,1,4.0,8,,6,15,5,33.92279167,2,-84.492,0,130.0,49,8,0,5,50,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,13,130751,,,,SR-280 / DELK RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
